ISO,2010
BEN,14
BFA,78
CMR,2
CAF,25
TCD,46
CIV,38
DJI,93
EGY,94
ERI,91
ETH,78
GMB,78
GHA,3
GIN,97
GNB,51
IRQ,9
KEN,25
LBR,68
MLI,88
MRT,66
NER,2
NGA,26
SEN,26
SLE,92
SOM,98
SDN,90
TZA,4
TGO,2
UGA,12
YEM,21
# Series: PFGMWGFN,
# Name: FGMC prevalence among girls and women by current age 25-29 (%),
# Definition: Most types of FGM/C involve the cutting and removal of portions of the female genitalia. % of women and girls who had FGM/C by current age 25-29.,
"# Source: UNICEF, Female Genital Mutilation/Cutting: A statistical overview and exploration of the dynamics of change, July 2013",
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
