ISO,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ALB,,,,,,,,,,,,,,,73.7,,,,,
ARM,,,,,,,59.2,,,,,59.8,,,,,62.4,,,
AZE,,,,,,,,,,,,,57.2,,,,,,,
BGD,,,,58.3,,,62.3,,,,62.7,,,59.9,,,,60.8,,
BEN,,,26.2,,,,,29.7,,,,,33.6,,,,,,18,
BOL,,,,,67.9,,,,,70.9,,,,,70.8,,,,,
BRA,,,83.9,,,,,,,,,,,,,,,,,
BFA,,,,,,24.7,,,,32.4,,,,,,,37.4,,,
BDI,,,,,,,,,,,,,,,,,32.6,,,
KHM,,,,,,,37.5,,,,,54,,,,,56,,,
CMR,,,,,40.7,,,,,,45.9,,,,,,,41.2,,
TCD,,,,10.1,,,,,,,10.3,,,,,,,,,
COL,77.4,77,,,,,77.7,,,,,80.7,,,,,80,,,
COM,,,31.9,,,,,,,,,,,,,,,,22.7,
COG,,,,,,,,,,,,46,,,,,,,,
CIV,,,,,38,,,,,,,,,,,,,,28,
COD,,,,,,,,,,,,,,38.6,,,,,,36.2
DOM,,,68.6,,,76.3,,,74.8,,,,,73.1,,,,,,73.9
EGY,,61.1,,,,,64.2,,,,,62.9,,,65.4,,,,,
ERI,,25.5,,,,,,,20.4,,,,,,,,,,,
ETH,,,,,,,28.3,,,,,37,,,,,,51.8,,
GAB,,,,,,,41.9,,,,,,,,,,,,36.2,
GHA,,,,,33,,,,,34.6,,,,,31.4,,,,,
GTM,,66.7,,,,72.9,,,,,,,,,,,,,,
GIN,,,,,,15.1,,,,,,17.1,,,,,,,10.2,
GUY,,,,,,,,,,,,,,,,49.1,,,,
HTI,,,,,,,33.5,,,,,,37.6,,,,,,33,
HND,,,,,,,,,,,,73.3,,,,,,76.1,,
IND,,,,,,63.1,,,,,,,67.5,,,,,,,
IDN,,,,62,,,,,,63.5,,,,63.5,,,,,61.3,
JOR,54.4,,,62.4,,,,,66.4,,,,,61.7,,65.3,,,62.9,
KAZ,,65.6,,,,68.2,,,,,,,,,,,,,,
KEN,,,,,58.8,,,,,51.5,,,,,54.7,,,,,
KGZ,,,,66.3,,,,,,,,,,,,,,,39.8,
LSO,,,,,,,,,,,54.5,,,,,61.7,,,,
LBR,,,,,,,,,,,,,,20.4,,,,,,23.3
MDG,,,,45.7,,,,,,,51.5,,,,57.3,,,,,
MWI,,,,,,,39.5,,,,40.6,,,,,,53,,,
MDV,,,,,,,,,,,,,,,,33.9,,,,
MLI,,,20.5,,,,,21.3,,,,,19.1,,,,,,24,
MRT,,,,,,,22.3,,,,,,,,,,,,,
MAR,,,,,,,,,,69.9,,,,,,,,,,
MOZ,,,,18.1,,,,,,42,,,,,,,,30.3,,
NAM,,,,,,,65.2,,,,,,71.1,,,,,,,
NPL,,,49.1,,,,,61.3,,,,,60.9,,,,,59.6,,
NIC,,,,,69.2,,,74.5,,,,,,,,,,,,
NER,,,,,22.5,,,,,,,,20.9,,,,,,25.8,
NGA,19.8,,,,,,,,,30,,,,,35,,,,,36.7
PAK,,,,,,,,,,,,,43.4,,,,,,45.8,
PRY,63.5,,,,,,,,,,,,,,,,,,,
PER,,,72.8,,,,73.7,,,,71.4,,,71.9,,73.6,75.6,75.3,73.9,
PHL,,,,,49.3,,,,,50.6,,,,,50,,,,,50.3
MDA,,,,,,,,,,,,69.8,,,,,,,,
RWA,,,,,,,25.5,,,,,31.8,,,49.6,,57.1,,,
STP,,,,,,,,,,,,,,,44.1,,,,,
SEN,,,,27.2,,,,,,,,24.6,,,,,24.5,,,
SLE,,,,,,,,,,,,,,,20.2,,,,,28.1
ZAF,,,,,71.3,,,,,,,,,,,,,,,
SWZ,,,,,,,,,,,,,62.2,,,,,,,
TJK,,,,,,,,,,,,,,,,,,,35.9,
TZA,,,36.4,,,37.6,,,,,45.2,,,,,,50.6,,,
TLS,,,,,,,,,,,,,,,,34.2,,,,
TGO,,,,,29.7,,,,,,,,,,,,,,,
TUR,,,,,74.5,,,,,,,,,,,,,,,
TKM,,,,,,,61.7,,,,,,,,,,,,,
UGA,,32.5,,,,,45.8,,,,,,47.5,,,,,46.2,,
UKR,,,,,,,,,,,,,,70.7,,,,,,
UZB,,,60.5,,,,,,,,,,,,,,,,,
VNM,,,,81,,,,,77.5,,,,,,,,,,,
YEM,,,,38.9,,,,,,,,,,,,,,,,
ZMB,,,40.5,,,,,,56.7,,,,,54.2,,,,,,
ZWE,,,,,,68.6,,,,,,72.1,,,,,64.6,,,
# Series: CONTFEHQ,,,,,,,,,,,,,,,,,,,,
"# Name: Contraceptive prevalence, female, highest income quintile",,,,,,,,,,,,,,,,,,,,
"# Definition: Current use of contraception among currently married women, any method by household wealth index",,,,,,,,,,,,,,,,,,,,
# Source: DHS Household Surveys,,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,,
