ISO,2013
ALB,2
DZA,2
AGO,4
ARG,2
ARM,1
AUS,3
AUT,5
AZE,2
BGD,1
BLR,4
BEL,1
BEN,2
BOL,4
BIH,4
BRA,2
BGR,3
BFA,3
KHM,2
CMR,0
CAN,3
TCD,1
CHL,1
COL,1
COG,1
CRI,1
CIV,2
HRV,5
CZE,5
COD,0
DNK,4
DOM,3
ECU,4
EGY,0
SLV,0
EST,1
FRA,3
GAB,4
GEO,3
DEU,5
GHA,5
GTM,1
HND,1
HUN,1
ISL,2
IND,2
IDN,1
IRN,0
IRL,1
ISR,4
ITA,1
JAM,14
JPN,3
JOR,0
KAZ,1
KEN,2
KWT,0
KGZ,5
LVA,4
LBN,0
LBR,2
LTU,2
MKD,3
MDG,3
MYS,2
MLI,3
MRT,0
MUS,7
MEX,2
MNG,2
MNE,2
MAR,1
MOZ,1
NPL,1
NZL,2
NIC,1
NER,1
NGA,3
NOR,7
PAK,0
PAN,0
PNG,3
PRY,1
PER,0
PHL,3
POL,4
PRT,6
KOR,1
MDA,0
ROU,2
RUS,3
RWA,7
SEN,0
SRB,6
SLE,3
SGP,3
SVK,3
SVN,5
ZAF,2
ESP,2
LKA,3
SDN,1
SYR,1
TJK,1
TZA,4
THA,0
TGO,1
TUR,1
UGA,3
UKR,2
ARE,0
GBR,1
USA,3
URY,0
UZB,1
VEN,3
YEM,0
ZMB,5
ZWE,3
# Series: WOMJUSCC,
# Name: Women justices on the Constitutional Court,
# Definition: Number of female justices on the Constitutional Court.,
"# Source: World Bank, Women Business and the Law",
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
