ISO,2005
AFG,90
ALB,27
DZA,67
ARM,10
AZE,49
BGD,32
BLZ,8
BEN,45
BTN,70
BOL,13
BIH,3
BFA,43
BDI,73
KHM,43
CMR,47
CPV,16
TCD,64
CIV,63
COD,76
DOM,3
EGY,40
ERI,69
ETH,66
GMB,74
GEO,7
GHA,37
GIN,86
GNB,51
GUY,15
HND,16
IND,53
IDN,39
IRQ,50
JAM,6
JOR,94
KAZ,12
KEN,52
KGZ,37
LAO,80
LSO,39
LBR,61
MKD,16
MDG,34
MWI,13
MDV,31
MLI,78
MNG,21
MNE,10
MAR,63
MOZ,55
NAM,39
NPL,22
NIC,20
NER,71
NGA,44
PHL,13
RWA,56
WSM,60
STP,18
SEN,60
SRB,3
SLE,70
SLB,72
SOM,77
LKA,56
SUR,15
SWZ,30
TJK,78
TZA,54
TLS,87
TGO,45
TTO,8
TUR,24
UGA,60
UKR,2
VNM,32
ZMB,65
ZWE,42
LIA,57.2333
LMA,39.6
ASE,50.5714
AEE,53.5143
LIM,56
LMM,39
SAM,53
SSM,55
LIW,45.7859
LMW,39.6896
SAE,45.3715
SSE,46.413
# Series: ATTWBYWA,
"# Name: Believe wife beating is justified, % women, ages 20-24",
"# Definition: Survey question; Percent of young women ages 20 to 24 who believe a husband is justified in beating his wife under certain circumstances, such as neglecting the children, refusing sexual intercourse, leaving home withou telling her husband, arguing with her husband, or burning the food.",
"# Source: Population Reference Bureau, The World's Youth 2013",
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
