ISO,2008
BFA,13
CAF,1
EGY,17
GMB,56
GHA,1
MRT,54
NGA,14
SEN,12
SLE,13
SDN,37
TGO,0.4
UGA,1
# Series: PFGMCGPP,
# Name: FGMC prevalence among girls (%),
# Definition: Most types of FGM/C involve the cutting and removal of portions of the female genitalia. % of girls affected.,
"# Source: UNICEF, Female Genital Mutilation/Cutting: A statistical overview and exploration of the dynamics of change, July 2013",
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
