ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,1.3,,,,,,,12.9,,,
ARM,,,,,,18.1,,,,,19.3,,,,,13.5,,
AZE,,,,,,,11.5,,,,,15.4,,,,,,
BGD,,,19.7,,,18.2,,,,15,,,16.8,,,,13.5,
BLZ,,,,,20.8,,,,,,,,,,,,15.9,
BEN,,27.7,,,,,27.9,,,,,27.3,,,,,,
BTN,,,,,,,,,,,,,,,,11.7,,
BOL,,,,26.6,,,,,,22.8,,,,20.1,,,,
BIH,,,,,,,,,,,,,,,,,,9
BRA,,10.8,,,,,,,,,,6,,,,,,
BGR,,,,29.7,,,,,,,,,,,,,,
BFA,,,,,30.3,,,,29.8,,,,,,,,24.5,
BDI,,,,,,,,29,,,,,,,,,32.4,
KHM,,,,,,33,,,,,25.3,,,,,,16.9,
CMR,,,,20.7,,,,,,20.5,,,,,,,23.5,
CPV,,,,14.2,,,,,,,16.7,,,,,,,
CAF,19.1,,,,,,,,,,,,,,,,,
TCD,,,17.4,,,,,,,20.6,,,,,,28.3,,
CHN,,,2.7,,,,2.3,,,,,,,,,,,
COL,11.4,,,,,10,,,,,8.6,,,,,8,,
COM,,35.6,,,,,,,,,,,,,,,,
COG,,,,,,,,,,,19.5,,,,,,,
CIV,,,,,28.9,,,,,,,,,,,,,
CUB,,,,,,,,,,,,,,,,,9.1,
CZE,,,10.8,,,,,,,,8.1,,,4.3,,,,
COD,,,,,,,,,,,,,26.9,,,24.2,,
DOM,,14.3,,,13.8,,,12.4,,,,,11.1,,,,,
ECU,,,,,10,,,,,7.4,,,,,,,,
EGY,20.2,,17.8,14.5,,13.7,,,11.8,,12.3,,,11.6,,,,
SLV,,,,14.2,,,,,8.9,,,,,,,,,
ERI,29.7,,,,,,,28.5,,,,,,,,,,
ETH,,,,,,36.6,,,,,36.1,,,,,,26.3,
FRA,,,,,,,,,,,1.7,,,,,,,
GAB,,,,,,27.9,,,,,,,,,,,,
GMB,,,,,,,,,,,,,,,,21.5,,
GEO,,,,,,23.8,,,,,16.3,,,,,12.3,,
GHA,,,,,34.7,,,,34.5,,,,,35.7,,,,
GTM,28.1,,,,26.8,,,27.6,,,,,,,,,,
GIN,,,,,24.8,,,,,,21.9,,,,,,,
GNB,,,,,,,,,,,,,,,,6,,
GUY,,,,,,,,,,,,,,,28.5,,,
HTI,44.7,,,,,39.6,,,,,,37.3,,,,,,
HND,,18,,,,,11.2,,,,,16.8,,,,,,
IND,,,,,16.1,,,,,21.1,,13.9,,20.5,,,,
IDN,,,13.6,,,,,,13.2,,,,13.1,,,,,11.4
IRQ,,,,,,,,,,,,,,,,,8,
ITA,,11.8,,,,,,,,,,,,,,,,
JAM,,,14.2,,,,,,11.7,,,,,,,,,
JOR,,,20.1,,,,,14.9,,,,,13.8,,13.4,,,
KAZ,16.3,,,,11.9,,,,,,,,,,,,11.6,
KEN,,,,28,,,,,27.4,,,,,,25.6,,,
KIR,,,,,,,,,,,,,,,28,,,
KGZ,,,11.8,,,,,,,,,,,,,,,
LAO,,,,,,39.5,,,,,27.3,,,,,,,
LVA,16.8,,,,,,,,,,,,,,,,,
LSO,,,,,,,,,,,31,,,,,23.3,,
LBR,,,,,,,,,,,,,35.7,,,,,
LTU,18,,,,,,,,,,,,,,,,,
MDG,,,27.7,,,,,,,24.5,,,,,19,,,
MWI,,,,,,29.9,,,,30.3,,,,,,26.1,,
MDV,,,,,,,,,,,,,,,28.6,,,
MLI,,27.5,,,,,29.6,,,,,27.6,,,,,,
MHL,,,,,,,,,,,,,8.1,,,,,
MRT,,,,,,,32.1,,,,,,,,,,,
MUS,,,,,,,,3.5,,,,,,,,,,
MEX,16.1,,12.1,,,,,,9.9,,,12,,,,,,
MNG,,,,9.9,,,,,4.6,,,,,14.4,,22,,
MAR,16.1,,,,,,,,,11.9,,,,,,,11.9,
MOZ,,,24.9,,,,,,,18.9,,,,,,,,
MMR,,,19.1,,,,19.1,,,,,,,,,,,
NAM,,,,,,23.9,,,,,,,20.7,,,,,
NRU,,,,,,,,,,,,,23.5,,,,,
NPL,,32.4,,,,,27.8,,,,,24.7,,,,,27.5,
NIC,,,,17.9,,,14.6,,,,,,10.7,,,,,
NER,,,,17.7,,,,,,,,16.1,,,,,,
NGA,,,,,20,,,,17.5,,,,,20.2,,,18.9,
PAK,,,37.5,,,,33,,,,,,25.2,,,,,
PNG,,,,,,,,,,,,,27.4,,,,,
PRY,,19.2,,17.3,,,,,,6.6,,,,4.7,,,,
PER,,17.7,,,,14.4,,,,,,,,12.6,7.2,6.9,6.1,
PHL,,,,24.6,,,,,22.5,,,,,22,,,,
MDA,,,6.7,,,,,,,,11.4,,,,,,,
ROU,,,,,5.6,,,,,11.9,,,,,,,,
RWA,,,,,,36.4,,,,,38.5,,,,,,20.8,
WSM,,,,,,,,,,,,,,,47.7,,,
STP,,,,,,,,,,,,,,,37.6,,,
SEN,,,,,,,,,,,32,,,,,,30.1,
SRB,,,,,,,,,,,,,,,,6.6,,
SLE,,,,,,,,,,,,,,28.4,,27.4,,
SVN,9.2,,,,,,,,,,,,,,,,,
SLB,,,,,,,,,,,,,11.1,,,,,
ZAF,,,,16.5,,,,,,13.8,,,,,,,,
ESP,11.8,,,,,,,,,,,,,,,,,
LKA,,,,,,18.2,,,,,,,7.3,,,,,
SDN,,,,,,,,,,,,,,,,28.9,,
SWZ,,,,,,,,,,,,,24.7,,,13,,
TZA,,26,,,22.3,,,,,,24.3,,,,,25.3,,
THA,,,,,,,,,,,,3.1,,,,,,
TLS,,,17.4,,,,,,3.8,,,,,,,31.5,,
TGO,,,,35,,,,,,,,,,,,37.2,,
TUN,,,,,,,12.1,,,,,,,,,,,7
TUR,,,,14,,,,,9.5,,,,,6.2,,,,
TKM,,,,,,13.1,,,,,,,,,,,,
TUV,,,,,,,,,,,,,24.2,,,,,
UGA,30,,,,,,35,,,,,38,,,,,34.3,
UKR,,,,,17.5,,,,,,,,10.1,,,,,
USA,,,,,,,,6.3,,,,,,5.8,,8,,
UZB,,13.7,,,,,,,,,,,,,,,,
VEN,,,,18.9,,,,,,,,,,,,,,
VNM,,,8.4,,,,,6.6,,,,,,,,,4.3,
YEM,,,40,,,,,,,,,,,,,,,
ZMB,,,25.2,,,,,27.5,,,,,26.6,,,,,
ZWE,,,,,16.7,,,,,,,15.5,,,,,14.6,
AAE,,,12.24,,,,10.7,,,,,,,,,,,
LMA,,,,,24,,,,,,,,,18.65,,,,
ASA,,,,,,,,6.3,,,,,,5.8,,8,,
ASE,,,,,16.1,,,,,18.05,,19.3,,20.5,,,,
UMA,,,12.275,,,,,,,,,,,,,,,
EAM,,,13.6,,,,2.3,,,,,,,,,,,
LMM,,,,,20,,,,,,,,,20.1,,,,
NAN,,,,,,,,6.3,,,,,,5.8,,8,,
SAM,,,,,16.1,,,,,15,,13.9,,20.5,,,,
UMM,,,12.1,,,,,,,,,,,,,,,
EAE,,,3.89589,,,,1.91761,,,,,,,,,,,
LMW,,,,,10.2413,,,,,,,,,13.0902,,,,
NAE,,,,,,,,5.68234,,,,,,5.22775,,7.20509,,
SAE,,,,,12.0386,,,,,17.2116,,10.7964,,15.3039,,,,
UMW,,,2.20284,,,,,,,,,,,,,,,
# Series: NECOFEIN,,,,,,,,,,,,,,,,,,
"# Name: Unmet need for contraceptive prevalence, female",,,,,,,,,,,,,,,,,,
"# Definition: Unmet need for contraception is the percentage of fertile, married women of reproductive age who do not want to become pregnant and are not using contraception.",,,,,,,,,,,,,,,,,,
# Source: UN Department of Economic and Social Affairs,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,
