ISO,2012
ARG,12.83
AUS,5.33
AUT,5.75
BEL,5.32
BRA,9.01
BGR,9.6
CAN,3.51
CHL,9.78
COL,10.21
CRI,6.27
HRV,5.09
CYP,9.49
CZE,5.86
DNK,5.21
EST,2.08
FIN,2.55
FRA,6.32
DEU,4.48
GRC,7.41
HUN,6.48
ISL,6.44
IDN,6.03
IRL,4.51
ISR,11.01
ITA,5.27
JPN,2.33
JOR,11.4
KAZ,7.53
LVA,2.68
LIE,4.4
LTU,5.14
LUX,6.52
MYS,6.57
MEX,4.99
MNE,12.72
NLD,3.95
NZL,5.93
NOR,6.08
PER,14.46
POL,2.66
PRT,3.3
QAT,19.74
KOR,1.63
ROU,6.54
RUS,5.7
SRB,8.01
SGP,1
SVK,9.33
SVN,4.45
ESP,4.46
SWE,6
CHE,3.33
THA,2.92
TUN,7.58
TUR,2.43
ARE,12.46
GBR,5.89
USA,5.41
URY,10.09
VNM,0.43
ACE,5.63833
HIA,5.8022
AME,9.705
ASA,4.46
ECM,5.32
HIM,5.32
LCM,9.78
NAN,3.51
ECE,4.33316
HWW,4.76155
LCE,6.7879
NAE,5.22002
# Series: PIFEDILA,
"# Name: PISA disadvantaged low-achievers, female",
"# Definition: A student is classified as disadvantaged low-achiever if he or she is in the bottom quarter of the PISA index of economic, social and cultural status (ESCS) in the country/economy of assessment and performs in the bottom quarter of students from all countries/countries, after accounting for socio-economic status.",
# Source: Organisation for Economic Co-operation and Development (OECD),
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
