ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,,,,,,,,,,,,,,,,29.6922,,
ALB,,,,,,40.0607,,,,,48.0904,,,44.8402,,,,
ARM,,,,,,96.7399,,,,,95.4717,,,,,98.2486,,
AZE,,,,,,88,,,,,,90.625,,,,,,
BGD,,29.5911,,,35.9097,,,,,35.6075,,41.5415,36.0197,,,,44.7636,
BLR,,,,,,,,,,,91.8429,,,,,,,
BLZ,,,,,,,,,,,,30.6187,,,,,30.8119,
BEN,,3.70534,,,,,6.30416,,,,,18.0005,,,,,,
BTN,,,,,,,,,,,,,,,,19.0324,,
BOL,,,,48.3154,,44.8056,,,51.7435,,,,,68.6349,,,,
BIH,,,,,,81.4042,,,,,,88.5108,,,,,91.7598,
BFA,,,,2.21571,,,,,3.48614,,,5.84197,,,,4.58088,,
BDI,,,,,,9.55519,,,,,4.52886,,,,,12.7644,,
KHM,,,,,,16.0706,,,,,24.7709,,,,,31.0452,,
CMR,,,,13.0769,,12.9151,,,,12.6237,,13.9001,,,,,18.5385,
CAF,,,,,,3.1948,,,,,,3.37162,,,,,,
TCD,,2.8481,,,,5.15021,,,,6.7314,,,,,,,,
COL,12.2314,,,,,23.5882,,,,,30.0248,,,,,43.2538,,
COM,,,,,,22.9089,,,,,,,,,,,,
COG,,,,,,,,,,,18.3157,,,,,,19.701,
CIV,,,,6.25,,10.1994,,,,,,13.6153,,,,,14.0847,
COD,,,,,,29.9986,,,,,,,37.0352,,,38.6069,,
DJI,,,,,,,,,,,,20.777,,,,,,
DOM,,28.4206,,,42.2933,0,,53.4661,,,,,53.9278,,,,,
EGY,61.4549,,,,,66.4895,,,,,72.4009,,,74.476,,,,
GNQ,,,,,,10.668,,,,,,,,,,,,
ETH,,,,,,2.20155,,,,,4.23308,,,,,,10.6825,
GAB,,,,,,14.6084,,,,,,,,,,,,24.4801
GMB,,,,,,27.2591,,,,,30.9695,,,,,,,
GEO,,,,,,,,,,,96.6921,,,,,,,
GHA,,,,57.5947,,,,,49.4482,,,40.8316,,52.8303,,,46.3244,
GIN,,,,,4.79724,,,,,,7.56406,,,,,,,
GNB,,,,,,1.51945,,,,,,7.99917,,,,,,
GUY,,,,,,31.7989,,,,,,32.782,,,40.6803,,,
HTI,,,,,,16.4458,,,,,27.8907,,,,,,,29.007
HND,,,,,,,,,,,12.7319,,,,,,25.351,
IND,,,,55.445,,,,,,,59.1804,,,,,,,
IDN,,,41.2401,,,,,51.5421,,,,,60.1437,,,,,63.1113
IRQ,,,,,,20.0004,,,,,,28.2755,,,,,24.7378,
JAM,,,,,,,,,,,94.0342,,,,,,,
JOR,,,68.1061,,,,,87.8062,,,,,89.8881,,,,,
KAZ,83.8009,,,,87.9735,,,,,,,98.8735,,,,96.6784,,
KEN,,,,54.093,,76.5316,,,,,,,,61.7174,,,,
KGZ,,,78.1786,,,,,,,,94.6769,,,,,,,
LAO,,,,,,10.3139,,,,,,19.4156,,,,,25.806,
LSO,,,,,,13.3295,,,,14.142,,,,,15.6382,,,
LBR,,,,,,,,,,,,,15.3338,,,,,
MKD,,,,,,,,,,,63.4083,,,,,,82.5335,
MDG,,,3.07461,,,,,,10.0723,,,,,9.57876,,,,
MWI,,,,,,14.1569,,,,17.9886,,,,,,21.0853,,
MDV,,,,,,,,,,,,,,,50.4181,,,
MLI,0.98826,,,,,,2.16993,,,,,6.14347,,,,,,
MRT,,,,,,,,,,,,,15.2342,,,,,
MNG,,,,,,65.0406,,,,,53.7128,,,,,,,
MNE,,,,,,,,,,,82.2139,,,,,,,
MAR,,,,,,,,,16.987,,,,,,,,,
MOZ,,,1.189,,,,,,2.45925,,,,,5.00842,,,6.03461,
MMR,,,,,,23.7162,,,,,,,,,,,,
NAM,,,,,,13.6189,,,,,,22.3329,,,,,,
NPL,,39.4878,,,,,36.4002,,,,,47.87,,,,,66.6435,
NIC,,,,10.9815,,,1.65481,,,,,,,,,,,
