ISO,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ALB,,,,,,,,,80.2,,,,,,73.8,,,,,
ARM,,,,,,,60.6,,,,,52.9,,,,,55.1,,,
AZE,,,,,,,,55.4,,,,,51.4,,,,,,,
BGD,,,,56.6,,,59.3,,,,58.1,,,56.1,,,,60.3,,
BEN,,,36.8,,,,,39,,,,,39.3,,,,,,20.9,
BOL,,,,,63.6,,,,,69.5,,,,,68.9,,,,,
BRA,,,81.8,,,,,,,,,,,,,,,,,
BFA,,,,,,52.2,,,,52,,,,,,,50.5,,,
BDI,,,,,,,,,,,,,,,,,41.1,,,
KHM,,,,,,,35,,,,,50.4,,,,,57.3,,,
CMR,,,,,41.6,,,,,,47.6,,,,,,,40.2,,
CPV,,,,,75.5,,,,,,,,,,,,,,,
TCD,,,,24.3,,,,,,,25.1,,,,,,,,,
COL,70.7,75.2,,,,,77.2,,,,,78.7,,,,,78.7,,,
COM,,,35.1,,,,,,,,,,,,,,,,26.8,
COG,,,,,,,,,,,,47.3,,,,,,,,
CIV,,,,,40.3,,,,,,,,,,,,,,30.3,
COD,,,,,,,,,,,,,,29.6,,,,,,30.2
DOM,,,65.2,,,71.2,,,70.6,,,,,71.2,,,,,,71.8
ECU,,,,,,72.9,,,,,78.2,,,,,,,,,
EGY,,54.8,,,,,60.1,,,,,61.1,,,61.4,,,,,
SLV,,,,,70.5,,,,71.1,,,,,,74.6,,,,,
ERI,,35.8,,,,,,,21.8,,,,,,,,,,,
ETH,,,,,,,44.8,,,,,52.6,,,,,,62.2,,
GAB,,,,,,,44.1,,,,,,,,,,,,36.3,
GEO,,,,,,40.7,,,,,,,,,,,,,,
GHA,,,,,29.3,,,,,33.8,,,,,28.1,,,,,
GTM,,63,,,,68,,,67.7,,,,,,70.2,,,,,
GIN,,,,,,27,,,,,,25.1,,,,,,,10.5,
GUY,,,,,,,,,,,,,,,,43.8,,,,
HTI,,,,,,,39.3,,,,,,40.4,,,,,,37.2,
HND,,,64,,,,,64,,,,69.9,,,,,,74.5,,
IND,,,,,,55.5,,,,,,,60.2,,,,,,,
IDN,,,,62.4,,,,,,63.1,,,,64.9,,,,,63.1,
JAM,,,,67.6,,,,,,,,,,,72.8,,,,,
JOR,42.4,,,55.1,,,,,58,,,,,58,,60.7,,,62.2,
KAZ,,59.3,,,,66,,,,,,,,,,,,,,
KEN,,,,,56.7,,,,,61.8,,,,,59.8,,,,,
KGZ,,,,59.7,,,,,,,,,,,,,,,36.4,
LSO,,,,,,,,,,,48.4,,,,,55.7,,,,
LBR,,,,,,,,,,,,,,20.6,,,,,,28.6
MDG,,,,42.3,,,,,,,47.8,,,,55.8,,,,,
MWI,,,,,,,45.1,,,,44.2,,,,,,53.2,,,
MDV,,,,,,,,,,,,,,,,27.9,,,,
MLI,,,41.3,,,,,33.1,,,,,29,,,,,,27.5,
MRT,,,,,,,23.3,,,,,,,,,,,,,
MAR,,,,,,,,,,68.8,,,,,,,,,,
MOZ,,,,30.2,,,,,,55.8,,,,,,,,31.9,,
NAM,,,,,,,56,,,,,,64.1,,,,,,,
NPL,,,43.5,,,,,51.1,,,,,46.1,,,,,46.8,,
NIC,,,,,68.8,,,73,,,,,75.9,,,,,,,
NER,,,,,39.9,,,,,,,,31.7,,,,,,32.3,
NGA,23.7,,,,,30.9,,,,28.1,,,,,29.5,,,,,30.9
PAK,,,,,,,,,,,,,39.6,,,,,,43,
PRY,62.4,66.5,,,,,,,,,77.5,,,,81.1,,,,,
PER,,,71.9,,,,74.9,,,,74.3,,,74.1,,74.7,75.6,76.6,76.2,
PHL,,,,,51.5,,,,,51.7,,,,,53.2,,,,,56.2
MDA,,,,73.8,,,,,,,,67.8,,,,,,,,
ROU,,,,,,66.6,,,,,,,,,,,,,,
RWA,,,,,,,34.3,,,,,40.4,,,55.8,,60.3,,,
STP,,,,,,,,,,,,,,,38,,,,,
SEN,,,,43,,,,,,,,33.9,,,,,27,,,
SLE,,,,,,,,,,,,,,,22.3,,,,,26
ZAF,,,,,64.6,,,,,,,,,,,,,,,
SDN,22.8,,,,,,,,,,,,,,,,,,,
SWZ,,,,,,,,,,,,,60.3,,,,,,,
TJK,,,,,,,,,,,,,,,,,,,28.4,
TZA,,,44.6,,,44.2,,,,,50.6,,,,,,51.8,,,
TLS,,,,,,,,,,,,,,,,26.3,,,,
TGO,,,,,33.6,,,,,,,,,,,,,,,
TUR,,,,,73.3,,,,,,,,,,,,,,,
TKM,,,,,,,61.9,,,,,,,,,,,,,
UGA,,37.5,,,,,49.1,,,,,,45.6,,,,,44.2,,
UKR,,,,,,67.9,,,,,,,,66.7,,,,,,
UZB,,,55.7,,,,,,,,,,,,,,,,,
VNM,,,,79,,,,,80.7,,,,,,,,,,,
YEM,,,,37.8,,,,,,,,,,,,,,,,
ZMB,,,39.9,,,,,,49.2,,,,,50.6,,,,,,
ZWE,,,,,,60.8,,,,,,66.7,,,,,61.1,,,
# Series: CONTFESE,,,,,,,,,,,,,,,,,,,,
"# Name: Contraceptive prevalence, female, secondary or higher",,,,,,,,,,,,,,,,,,,,
"# Definition: Current use of contraception among currently married women, any method by highest education level of respondent",,,,,,,,,,,,,,,,,,,,
# Source: DHS Household Surveys,,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,,
