ISO,2005
AFG,84
ALB,24
DZA,66
ARM,8
AZE,39
BGD,33
BLZ,11
BEN,41
BTN,70
BOL,17
BIH,1
BFA,39
BDI,74
KHM,42
CMR,50
CPV,23
TCD,59
CIV,63
COD,72
DOM,7
EGY,50
ERI,70
ETH,64
GMB,74
GEO,5
GHA,41
GIN,79
GNB,41
GUY,18
HTI,29
HND,18
IND,53
IDN,41
IRQ,50
JAM,6
JOR,91
KAZ,9
KEN,57
KGZ,28
LAO,79
LSO,48
LBR,48
MKD,14
MDG,35
MWI,16
MDV,41
MLI,69
MNG,17
MNE,6
MAR,64
MOZ,55
NAM,38
NPL,24
NIC,25
NER,68
NGA,40
PHL,15
MDA,24
RWA,56
WSM,58
STP,23
SEN,61
SRB,2
SLE,63
SLB,72
SOM,75
LKA,54
SUR,19
SWZ,42
TJK,85
TZA,52
TLS,81
TGO,42
TTO,10
TUR,30
UGA,62
UKR,3
VNM,35
ZMB,61
ZWE,48
LIA,54.3226
LMA,40.6129
ASE,51.2857
AEE,52.8286
LIM,56
LMM,41
SAM,53
SSM,55
LIW,45.4444
LMW,40.2904
SAE,45.3767
SSE,45.1233
# Series: ATTWBYNG,
"# Name: Believe wife beating is justified, % women, ages 15-19",
"# Definition: Survey question; Percent of young women ages 15 to 19 who believe a husband is justified in beating his wife under certain circumstances, such as neglecting the children, refusing sexual intercourse, leaving home without telling her husband, arguing with her husband, or burning the food.",
"# Source: Population Reference Bureau, The World's Youth 2013",
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
