ISO,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
AFG,-2.13,-2.16,-2.19,-1.87,-1.49,-1.5,-1.65,-1.67,-1.68,-1.6,-1.67,-1.53,-1.54,-1.21,-1.21
ALB,-0.42,-0.19,-0.26,-0.25,-0.47,-0.16,-0.3,-0.09,0.07,0.15,0.25,0.23,0.24,0.17,0.18
DZA,-0.77,-0.72,-0.69,-0.59,-0.55,-0.54,-0.43,-0.58,-0.62,-0.79,-1.07,-1.17,-1.19,-1.29,-1.19
AGO,-1.46,-1.72,-1.83,-1.49,-1.23,-1.25,-1.29,-1.14,-1.04,-1.06,-1.02,-1.02,-1.08,-0.98,-1.05
ATG,0.76,0.77,0.74,0.68,0.65,0.55,0.56,0.6,0.61,0.62,0.63,0.63,0.62,0.59,0.6
ARG,0.62,0.59,0.29,-0.94,-0.72,-0.69,-0.57,-0.66,-0.7,-0.74,-0.85,-0.76,-0.72,-0.96,-0.99
ARM,-0.35,-0.11,-0.13,0.01,0.18,0.13,0.08,0.28,0.27,0.31,0.28,0.3,0.26,0.33,0.23
AUS,1.23,1.43,1.6,1.44,1.58,1.73,1.6,1.62,1.68,1.76,1.82,1.69,1.85,1.77,1.79
AUT,1.57,1.34,1.49,1.56,1.54,1.54,1.62,1.65,1.7,1.61,1.46,1.47,1.39,1.51,1.48
AZE,-1.1,-0.95,-0.91,-0.72,-0.6,-0.59,-0.55,-0.5,-0.44,-0.35,-0.3,-0.37,-0.37,-0.47,-0.43
BHS,0.92,1.01,1.13,1.3,1.14,1.11,1.1,1.04,1.03,1.04,0.76,0.52,0.49,0.36,0.16
BHR,0.53,0.66,0.69,0.87,0.62,0.73,0.69,0.7,0.79,0.72,0.71,0.73,0.74,0.69,0.6
BGD,-1.06,-0.89,-0.87,-1.01,-0.92,-1.1,-1.03,-0.96,-0.91,-0.89,-0.85,-0.83,-0.8,-0.96,-0.93
BRB,1.28,1.29,1.26,1.06,1.09,1.04,1.16,0.85,0.9,0.85,0.53,0.45,0.6,0.42,0.43
