ISO,2012
AFG,14
AGO,42
ARG,76
ARM,27
AZE,20
BGD,23
BLR,36
BLZ,67
BEN,66
BTN,7
BOL,32
BWA,86
BRA,0
BGR,20
BFA,46
BDI,47
KHM,87
CMR,32
CPV,95
TCD,35
CHL,84
COL,59
COM,1
COG,28
CIV,33
CUB,95
COD,25
DJI,34
DOM,95
EGY,37
SLV,43
ERI,78
ETH,62
FJI,28
GAB,58
GMB,39
GEO,67
GHA,48
GTM,50
GIN,40
GNB,25
GUY,86
HTI,54
HND,51
IND,44
IDN,21
IRN,12
KAZ,39
KEN,57
KGZ,22
LAO,48
LVA,21
LSO,47
LBR,32
LTU,26
MDG,1
MWI,59
MYS,37
MDV,60
MLI,44
MRT,37
MUS,40
MEX,81
MNG,8
MAR,42
MOZ,37
MMR,39
NAM,77
NPL,26
NIC,68
NER,41
NGA,22
PAK,13
PNG,80
PRY,75
PER,62
PHL,90
MDA,23
ROU,66
RWA,78
STP,40
SEN,80
SRB,66
SLE,25
SOM,10
ZAF,68
SSD,6
LKA,30
SUR,66
SWZ,72
TJK,28
TZA,50
THA,72
TGO,33
TUN,53
UGA,54
UKR,36
UZB,49
VNM,57
YEM,14
ZMB,69
ZWE,69
AME,63.5556
LIA,39.7941
LMA,45.6579
ASE,27.125
AEE,46.2273
LCM,66
LIM,39
LMM,42
SAM,23
SSM,42
LCE,40.1219
LIW,38.0923
LMW,38.8868
SAE,37.5649
SSE,40.9366
# Series: ARTVTHMA,
"# Name: Antiretroviral therapy coverage, male",
# Definition: Antiretroviral therapy coverage indicates the percentage of adults and children with advanced HIV infection currently receiving antiretroviral therapy among the estimated number of people needing antiretroviral therapy based on WHO 2010 guidelines.,
# Source: UN Inter-Agency and Expert Group on Gender Statistics (IAEG-GS),
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
