ISO,1990,1995,2000,2005,2010
AFG,14.01,35.87,20.63,10.63,30.49
ALB,,0,0,,
DZA,,22.08,6.54,,
AND,,0,0,,
AGO,1.49,0,0.48,,
ATG,,0,0,,
ARG,,0,0,,
ARM,,0,0,,
AUS,,0,0,,
AUT,,0,0,,
AZE,,0,0,,
BHS,,0,0,,
BHR,,0,0,,
BGD,,0,0,,
BRB,,0,0,,
BLR,,0,0,,
BEL,,0,0,,
BLZ,,16.78,0,,
BEN,,0,0,,
BTN,,0,0,,
BOL,,0,0,,
BIH,,366.46,0,,
BWA,,0,0,,
BRA,,0,0,,
BRN,,0,0,,
BGR,,0,0,,
BFA,,0,0,,
BDI,,1.78,2.32,0.28,
KHM,5.33,8.39,0,,
CMR,,0,0,,
CAN,,0,0,,
CPV,,0,0,,
CAF,,0,0,,
TCD,53.74,0,16.47,1.24,
CHL,,0,0,,
CHN,,0,0,,
COL,0.08,0.15,11.97,7.08,2.85
COM,,0,0,,
COG,,0,0,,
CRI,,0,0,,
CIV,,0,0,,
HRV,,11.75,0,,
CUB,,0,0,,
CYP,,0,0,,
CZE,,0,0,,
PRK,,0,0,,
COD,,1.45,8.29,,
DNK,,0,0,,
DJI,,0,0,,
DMA,,0,0,,
DOM,,0,0,,
ECU,,0.11,0,,
EGY,,0,0,,
SLV,0.89,0,0,,
GNQ,,0,0,,
ERI,,0,1658.69,,
EST,,0,0,,
ETH,129.33,2.16,0,,
FJI,,0,0,,
FIN,,0,0,,
FRA,,0,0,,
GAB,,0,0,,
GMB,,0,0,,
GEO,,11.53,0,,
DEU,,0,0,,
GHA,,2.35,0,,
GRC,,0,0,,
GRD,,0,0,,
GTM,0.51,0.1,0,,
GIN,,0,4.06,,
GNB,,0,0,,
GUY,,0,0,,
HTI,,0,0,,
HND,,0,0,,
HUN,,0,0,,
ISL,,0,0,,
IND,,0,0,,
IDN,,0,0,,
IRN,,0,0,,
IRQ,12.91,10.36,0,186.69,8.6
IRL,,0,0,,
ISR,0.08,0.11,0.07,0.15,
ITA,,0,0,,
JAM,,0,0,,
JPN,,0,0,,
JOR,,0,0,,
KAZ,,0,0,,
KEN,,0,0,,
KIR,,0,0,,
KWT,,0,0,,
KGZ,,0,0,,
LAO,1.32,0,0,,
LVA,,0,0,,
LBN,93.88,1.63,0,,
LSO,,0,0,,
LBR,198.1,57.88,2.78,,
LBY,,0,0,,
LTU,,0,0,,
LUX,,0,0,,
MKD,,0,0,,
MDG,,0,0,,
MWI,,0,0,,
MYS,,0,0,,
MDV,,0,0,,
MLI,4.77,0,0,,
MLT,,0,0,,
MHL,,0,0,,
MRT,,0,0,,
MUS,,0,0,,
MEX,,0,0,,
FSM,,0,0,,
MNG,,0,0,,
MNE,,0,0,,
MAR,,0,0,,
MOZ,16.55,0,0,,
MMR,2.41,4.08,0,,
NAM,,0,0,,
NPL,,0,2.91,7.53,
NLD,,0,0,,
NZL,,0,0,,
NIC,1.77,0,0,,
NER,3.28,0,0,,
NGA,,0,0,,
NOR,,0,0,,
OMN,,0,0,,
PAK,,0,0,,6.57
PAN,,0,0,,
PNG,0.04,0,0,,
PRY,,0,0,,
PER,10.18,0,0,,
PHL,,0,0.17,,
POL,,0,0,,
PRT,,0,0,,
QAT,,0,0,,
KOR,,0,0,,
MDA,,0,0,,
ROU,,0,0,,
RUS,,0,0.11,,
RWA,47.05,1424.8,2.35,,2.44
LCA,,0,0,,
VCT,,0,0,,
WSM,,0,0,,
STP,,0,0,,
SAU,,0,0,,
SEN,,5.13,0,,
SRB,,0,0,,
SYC,,0,0,,
SLE,,31.53,5.49,,
SGP,,0,0,,
SVK,,0,0,,
SVN,,0,0,,
SLB,,0,0,,
SOM,54.29,8.98,3.16,4.78,38.2
ZAF,2.74,0,0,,
ESP,,0,0,,
LKA,35.54,1.6,8.48,,
SDN,24.52,6.9,14.7,6,5.44
SUR,,0,0,,
SWZ,,0,0,,
SWE,,0,0,,
CHE,,0,0,,
SYR,,0,0,,
TJK,,30.35,0,,3.42
TZA,,0,0,,
THA,,20.3,0,,
TLS,,0,0,,
TGO,,0,0,10.68,
TON,,0,0,,
TTO,0.08,0,0,,
TUN,,0,0,,
TUR,,29.18,0,,
TKM,,0,0,,
UGA,5.53,3.3,6.73,3.33,
UKR,,0,0,,
ARE,,0,0,,
GBR,,0,0,,
USA,,0,0,,
URY,,0,0,,
UZB,,0,0,,
VUT,,0,0,,
VEN,,0,0,,
VNM,,0,0,,
YEM,,0,0,,
ZMB,,0,0,,
ZWE,,0,0,,
HIA,,0.228077,0.00346154,,
LIA,,46.0163,49.5394,,
LMA,,0.600217,0.507609,,
UMA,,8.98173,0.365192,,
HIM,,0,0,,
LIM,,0,0,,
LMM,,0,0,,
UMM,,0,0,,
HWW,,0.0467569,0.0141159,,
LIW,,16.9393,12.0913,,
LMW,,0.182988,0.284258,,
UMW,,2.49091,0.319402,,
WLD,,2.13,1.09,0.64,0.34
HIC,,0,0,0,
EAS,,0.82,0.01,,
ECS,,7.36,0.03,,0.04
LCN,,0.02,0.86,0.52,0.21
MEA,,3.15,0.7,12.81,0.59
SAS,,0.47,0.44,0.26,1.07
SSF,,13.54,10.01,0.58,0.74
# Series: WRRDPCMA,,,,,
"# Name: War related deaths, male",,,,,
"# Definition: The mean death rate per 100,000 attributable to risk factor/mortality cause",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
