ISO,2011
AFG,4.77165
ALB,10.2734
DZA,5.69149
AGO,18.6093
ARG,4.00683
ARM,0.496225
AUS,65.2407
AUT,52.9937
AZE,1.92123
BHR,20.9261
BGD,18.0923
BLR,6.85426
BEL,47.2025
BEN,7.80825
BOL,17.7463
BIH,7.24083
BWA,17.3153
BRA,12.974
BGR,4.86727
BFA,9.65999
BDI,3.71319
KHM,1.47215
CMR,12.7444
CAN,53.4758
CAF,2.23052
TCD,8.89096
CHL,14.5054
CHN,32.0886
COL,10.1552
COM,10.5698
COG,7.25692
CRI,26.4733
HRV,10.5957
CYP,35.7003
CZE,37.8058
DNK,58.3485
DJI,4.12529
DOM,16.675
ECU,18.4163
EGY,0.707942
SLV,17.3369
EST,29.4818
FIN,54.8793
FRA,54.2085
GAB,12.2348
GEO,0.522193
DEU,56.9992
GHA,17.8532
GRC,17.8548
GTM,14.7758
GIN,1.99182
HTI,19.8465
HND,10.978
HUN,18.1355
IND,15.9907
IDN,14.695
IRN,22.2284
IRQ,8.15257
IRL,49.7443
ISR,25.3915
ITA,19.1958
JAM,34.5662
JPN,48.7656
JOR,9.9483
KAZ,7.21288
KEN,27.5398
KSV,5.99517
KWT,42.246
KGZ,0.791212
LAO,19.7689
LVA,14.3976
LBN,24.7954
LSO,8.68872
LBR,16.8052
LTU,19.2287
LUX,55.9782
MKD,8.04381
MDG,1.28771
MWI,7.54451
MYS,40.5737
MLI,5.67324
MLT,50.8125
MRT,7.81475
MUS,34.8097
MEX,7.0644
MNG,20.8186
MNE,3.72964
MAR,19.2084
MOZ,20.469
NPL,12.8057
NLD,61.843
NZL,62.9867
NIC,6.19074
NER,1.33714
NGA,26.2304
OMN,27.4123
PAK,2.1742
PAN,13.3926
PRY,10.1841
PER,9.32383
PHL,11.2121
POL,20.0202
PRT,32.5127
QAT,28.0277
KOR,46.1268
MDA,3.58965
RUS,10.0227
RWA,23.3047
SAU,26.5993
SEN,4.49572
SRB,2.91526
SLE,18.6262
SGP,58.0905
SVK,38.4336
SVN,28.4842
SOM,17.3455
ZAF,23.6738
ESP,38.4907
LKA,30.2092
SDN,4.40253
SWZ,20.1872
SWE,63.1333
SYR,5.36675
TJK,0.510196
TZA,12.4403
THA,42.7765
TGO,4.6663
TTO,47.5462
TUN,6.08024
TUR,6.29538
TKM,0
UGA,19.999
UKR,5.74743
ARE,22.0666
GBR,46.3753
USA,53.2562
URY,5.3905
UZB,1.12375
VEN,17.9597
VNM,8.87952
YEM,2.0936
ZMB,10.4674
ZWE,17.6092
WLD,23.9475
HIC,46.6586
LIC,13.2088
LMC,13.6112
UMC,24.9596
SAS,14.715
# Series: SFIPMAIN,
"# Name: Saved at a financial institution in the past year, Male",
# Definition: Share of males age 15+ that saved at a financial institutions in the past year,
# Source: Global Findex,
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
