ISO,2012
AFG,7
AGO,43
ARG,91
ARM,72
AZE,51
BGD,34
BLR,64
BLZ,77
BEN,68
BTN,23
BOL,39
BWA,95
BRA,0
BGR,33
BFA,74
BDI,66
KHM,81
CMR,54
CPV,95
TCD,43
CHL,95
COL,46
COM,11
COG,48
CIV,61
CUB,95
COD,36
DJI,29
DOM,61
EGY,37
SLV,55
ERI,69
ETH,59
FJI,90
GAB,64
GMB,65
GEO,84
GHA,65
GTM,53
GIN,57
GNB,47
GUY,95
HTI,65
HND,67
IND,58
IDN,12
IRN,15
KAZ,42
KEN,86
KGZ,60
LAO,55
LVA,23
LSO,59
LBR,50
LTU,46
MDG,1
MWI,77
MYS,62
MDV,0
MLI,58
MRT,33
MUS,25
MEX,87
MNG,2
MAR,58
MOZ,51
MMR,65
NAM,95
NPL,43
NIC,79
NER,50
NGA,39
PAK,15
PNG,78
PRY,68
PER,54
PHL,11
MDA,41
ROU,95
RWA,93
STP,48
SEN,51
SRB,76
SLE,38
SOM,13
ZAF,88
SSD,10
LKA,37
SUR,65
SWZ,89
TJK,27
TZA,69
THA,80
TGO,57
TUN,58
UGA,73
UKR,48
UZB,29
VNM,61
YEM,13
ZMB,89
ZWE,86
AME,66.2222
LIA,52.6176
LMA,51.3158
ASE,27.125
AEE,57.9091
LCM,65
LIM,57
LMM,53
SAM,23
SSM,58
LCE,41.4027
LIW,49.6447
LMW,44.3376
SAE,49.5263
SSE,53.7077
# Series: ARTVTHFE,
"# Name: Antiretroviral therapy coverage, female",
# Definition: Antiretroviral therapy coverage indicates the percentage of adults and children with advanced HIV infection currently receiving antiretroviral therapy among the estimated number of people needing antiretroviral therapy based on WHO 2010 guidelines.,
# Source: UN Inter-Agency and Expert Group on Gender Statistics (IAEG-GS),
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
