ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ARG,,,,0.6,0.6,0.8,0.5,0.7,5.8,7.3,8.2,7.8,,,,,,
ARM,,,,,,,17.6,,,,,,,,,,,
AUS,,,,,0.1,0.1,,,,,,,,,,,,
AUT,,,,,,,,,,0.2,,,,,,,,
BHS,0.5,0.5,0.5,0.5,0.7,,0.4,0.6,0.4,0.2,0.4,0.4,0.5,0.5,0.4,,0.4,
BHR,,,,,,,1.6,,,,,,,,,,,
BRB,0.1,0.4,0.8,1.2,0.7,0.5,0.2,0.3,0.3,0.5,,,,,,0.2,0.4,
BEL,0.1,0.2,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.3,,,,,0
BLZ,,,,,,,,,,,0.3,,,,,,,
BTN,,,,,,,,,,,6.8,,,,,,,
BWA,,,,2,,3.3,2.8,,0.5,,,,,,,,,
BRA,,,,,,1.4,,0.2,0,0.1,0,0,0,,,,,
BRN,,,,,,,0.2,,,,,,,,,,,
BGR,,,,,,0.3,0.3,0.2,,,,,,,,,,
BFA,,,,,,,,,,,,1.6,,,,,,
CHL,,,,,,,,7.7,,,,,,,,,,
CRI,,,0.5,0.6,0.3,0.5,0.3,0.4,0.3,0.1,0.2,0.1,0.3,0.5,,0.6,0.3,
HRV,,0.2,0.3,0.2,0.1,0.1,,,,,,,,,,,0.1,0.2
CZE,0.1,0.1,0.1,0,0,0.1,0,0.1,,0,0,0,,,,0,0,
DNK,0.9,0.6,,,0.1,0.2,0.2,0.1,,,,,,,,,0,0.1
DMA,,,0.9,,0.8,,0.1,,,,,,,,,,,
EGY,,,0.3,,0,,,,,,0.1,0.2,0.1,,,,,
SLV,0.1,0.1,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,,,
ERI,,1,,,,,,,,,,,,,,,,
EST,0.4,0.4,,,,,,,,,,,,,,,0.1,0.1
ETH,,,,,0.2,,,,,0,0,0.1,,,,,,
FJI,,22.6,,,,,,,,,,,0,,,,,
FIN,,,0.9,0.7,0.4,0.2,0.2,0.2,0.1,0.1,,,0.1,0.3,0.3,0.3,0.4,0.3
FRA,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0,0
GEO,,,,1.7,1.4,1.4,1.4,0.1,0.4,0.3,0.1,,,,,,,
DEU,2.6,1.4,1.4,1.5,1.3,1.2,1.4,1.4,1.2,1.2,1.4,1.4,1.3,1.2,1.3,1.3,1,0.3
HUN,0,35.2,,,,,0.7,0.7,0.8,0.7,0.7,0.7,0.5,,,,,
ISL,,,,,,,,,,,6.3,,,,,,0.1,5
IND,,,,,,3.8,,,,,0.8,,,,,0.6,,
IRN,,8.3,,,,,,,,,2.3,2.3,2.3,2.6,,,,
IRL,,,0.2,,,,,,,,,,0.2,,0.6,0.4,0.6,0.5
ISR,1,0.8,0.9,0.9,1.1,1.3,1.1,1.2,0.9,1,1.1,1.2,1.1,1.1,,,,
ITA,,,,3.7,3.3,,,,,,,,,,,,,
JAM,,,,,,0.1,0.1,0.1,0.1,,0.1,0,0.1,0.1,,,,
KAZ,,,,,,,0.3,0.4,0.4,0.5,,,,,,,,
KWT,,,,,,,,,,,0.7,,,,,,,
LAO,1,,,,,,,,,,,,,,,,,
LVA,,,,,,,,,,,,,,,,,0.1,0.2
LBN,,,,,,,,,,0,,,0.1,,,,,
LSO,,,,,0.1,,,,,,,,,,,,,
LTU,,,,1.3,1,,,,,,,,,,,,,
LUX,,,,0.4,,,,,0.3,,,,,,0.6,1.3,1.2,0.7
MKD,,,,,,,,,,,,,,,,,0.6,
MDV,,,,,,16.9,,,,,,4.1,,,,,,
MUS,,,,,,0.2,,,,0.2,0.1,0.3,0.6,0.4,,,,
MEX,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,,,,
MAR,,,,,,,,,,0,0,0,0,0,0,0,0.1,
NAM,,,,,,0.7,,,,0.1,,,,,,1.8,0.1,
NPL,,,,,,,0.1,,,,,,,,,,,
NLD,4.4,4.1,3.4,3.3,2.6,3.7,2.8,5.4,1.3,0.9,0.8,1.2,1.3,1.2,1.4,1.6,1.4,1.3
NZL,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,
NIC,,,,,,,,,0,0,,0,,,,,,
NOR,,,,,,,,,,,,,,,,,3.4,3
OMN,,13.8,,,,0.4,,,,,,,,,,,,
PAK,,,,,,,,,,,,0,,,,,,
PAN,,,,,,,0,0,,,,,,,,,,
PRY,,,,,,,,,,,,,,0,,,,
PHL,,,,,,,0.5,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4
POL,,,0.5,0.6,0.5,0.4,,,,,,0,0,0,0.1,0.1,0.1,0.1
PRT,0.3,0.3,0.4,,,,,,,,,,,,,,,
QAT,,,0.2,,,,0.9,,,,,,0.2,,0.2,,,
ROU,13.5,13.9,,,,,,,,,,,,,,,,
LCA,1.2,1.9,1.6,3.1,2.3,1.6,,18.1,14.6,17.1,5.9,9.7,,,,,,
VCT,,,,,,,2.7,,,,,,,10.2,,,,
WSM,,,,,,,,,,,,0.6,,,,,0.4,
SMR,20.8,20.1,19.5,18.4,17.3,,,,,,,,10,9.4,,,,
SGP,,3.7,3.6,3.6,3.7,,4.1,3.9,4.3,4.4,,3.7,3.5,3.4,3.4,3.5,3.5,3.4
SVK,0.1,0.1,0.1,0.1,,,,,,,,,,,,,0,0
SVN,0.5,0.2,0.8,0.5,0.5,,1.6,1,1,1.4,0.6,0.8,1.7,0.8,0.9,0.7,0.6,0.5
ZAF,,,,,,0.5,0.2,0.4,0.1,0.2,0.2,0.1,0.3,0,6.9,6.7,6.6,
LKA,,,,,,,,1,1.1,0.8,0.8,0.5,0.6,0.6,,,,
SWE,,,,,,,0.4,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.5,0.5
CHE,1.6,0.5,0.5,1.3,0.5,0.5,0.6,0.4,0.4,0.7,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4
SYR,,,,,,,,,,,,,0,,0,,,
THA,,,,,,,0,0,0,0.1,0.1,0.2,0.1,0.1,0.1,0,0.2,
TTO,0,0,0,0.1,0.1,0,0.3,0.2,0.3,0.3,0.4,,,,,,,
TUR,,,,,,,,,,,,,,,,,100,
ARE,0.1,,,,,0.1,,,,,0.7,,,0.3,,,,
GBR,0.5,0.5,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.3
URY,,,,,,,,,,,,0.1,,,,,,
VUT,,,,,,,,,,,,,,,0.8,,,
VNM,,,,,0.5,1.2,1.1,0.7,0.6,,,,,,,,,
YEM,,,,,0,,,,,,1.7,,,,,,,
AME,,,,,,0.577778,,2.375,2,2.58,1.57,1.83,,,,,,
ASE,,,,,,10.35,,,,,2.8,,,,,0.6,,
LCM,,,,,,0.5,,0.2,0.3,0.2,0.2,0.1,,,,,,
SAM,,,,,,3.8,,,,,0.8,,,,,0.6,,
LCE,,,,,,0.536816,,0.357921,0.419536,0.555637,0.58145,0.551358,,,,,,
SAE,,,,,,2.84277,,,,,0.61075,,,,,0.448097,,
# Series: SEOTOXAB,,,,,,,,,,,,,,,,,,
"# Name: Share employed by occupation, X - Workers Not Classifiable by Occupation, Total",,,,,,,,,,,,,,,,,,
# Definition: Share of men and women that are workers not classifiable by occupation,,,,,,,,,,,,,,,,,,
# Source: International Labour Organization (ILO) Key Indicators of the Labour Market (KILM),,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,
