ISO,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ALB,,,,,,,,,,,,,,,1.2,,,,,
AGO,,,,,,,,,,,,,2.8,,,,,,,
ARM,,,,,,,1.6,,,,,1.5,,,,,1.5,,,
AZE,,,,,,,,,,,,,1.6,,,,,,,
BGD,,,,,,,,,,,2.2,,,2.2,,,,1.9,,
BEN,,,3.8,,,,,3.5,,,,,4.2,,,,,,3.9,
BOL,,,,,2.1,,,,,2,,,,,1.9,,,,,
BRA,,,1.7,,,,,,,,,,,,,,,,,
BFA,,,,,,4.4,,,,3.6,,,,,,,3.7,,,
BDI,,,,,,,,,,,,,,,,,5.7,,,
KHM,,,,,,,2.2,,,,,2.4,,,,,2.1,,,
CMR,,,,,3.6,,,,,,3.2,,,,,,,3.3,,
TCD,,,,6.2,,,,,,,6,,,,,,,,,
COL,1.7,1.7,,,,,1.8,,,,,1.4,,,,,1.4,,,
COM,,,3,,,,,,,,,,,,,,,,3.4,
COG,,,,,,,,,,,,2.9,,,,,,,,
CIV,,,,,2.9,,,,,,,,,,,,,,3.2,
COD,,,,,,,,,,,,,,4.2,,,,,,4.9
DOM,,,2.1,,,1.5,,,2.1,,,,,1.7,,,,,,1.9
EGY,,,,,,,,,,,,2.6,,,2.7,,,,,
ERI,,3.7,,,,,,,3,,,,,,,,,,,
ETH,,,,,,,3.6,,,,,3.2,,,,,,2.8,,
GAB,,,,,,,3,,,,,,,,,,,,2.9,
GHA,,,,,2.4,,,,,2.8,,,,,2.3,,,,,
GTM,,2.4,,,,2.9,,,,,,,,,,,,,,
GIN,,,,,,4,,,,,,4.2,,,,,,,3.4,
GUY,,,,,,,,,,,,,,,,1.9,,,,
HTI,,,,,,,2.7,,,,,,2,,,,,,1.9,
HND,,,,,,,,,,,,2.1,,,,,,2,,
IND,,,,,,,,,,,,,1.8,,,,,,,
IDN,,,,,,,,,,2.2,,,,2.7,,,,,2.2,
JOR,,,,,,,,,,,,,,2.5,,2.7,,,2.6,
KAZ,,1.4,,,,1.2,,,,,,,,,,,,,,
KEN,,,,,3,,,,,3.1,,,,,2.9,,,,,
KGZ,,,,2,,,,,,,,,,,,,,,2.7,
LSO,,,,,,,,,,,2,,,,,2,,,,
LBR,,,,,,,,,,,,,,2.8,,3.2,,,,2.8
MDG,,,,3.4,,,,,,,2.8,,,,2.7,,,,,
MWI,,,,,,,5.2,,,,4.1,,,,,,3.7,,,
MDV,,,,,,,,,,,,,,,,2.1,,,,
MLI,,,5.1,,,,,5.3,,,,,4.9,,,,,,4.7,
MRT,,,,,,,3.6,,,,,,,,,,,,,
MAR,,,,,,,,,,1.9,,,,,,,,,,
MOZ,,,,4.4,,,,,,3.8,,,,,,,,3.7,,
NAM,,,,,,,2.7,,,,,,2.4,,,,,,,
NPL,,,,,,,,,,,,,1.9,,,,,1.5,,
NIC,,,,,1.9,,,2.1,,,,,,,,,,,,
NER,,,,,5.7,,,,,,,,6.4,,,,,,6.1,
NGA,4.7,,,,,,,,,4.2,,,,,4,,,,,3.9
PAK,,,,,,,,,,,,,3,,,,,,2.7,
PRY,2.7,,,,,,,,,,,,,,,,,,,
PER,,,1.7,,,,1.6,,,,1.4,,,1.5,,1.6,1.5,1.6,1.7,
PHL,,,,,2.1,,,,,2,,,,,1.9,,,,,1.7
MDA,,,,,,,,,,,,1.4,,,,,,,,
RWA,,,,,,,5.4,,,,,5,,,4.4,,3.4,,,
STP,,,,,,,,,,,,,,,3.9,,,,,
SEN,,,,3.6,,,,,,,,3.3,,,3.3,,3.3,,,
SLE,,,,,,,,,,,,,,,3.2,,,,,3
ZAF,,,,,1.9,,,,,,,,,,,,,,,
SWZ,,,,,,,,,,,,,2.6,,,,,,,
TJK,,,,,,,,,,,,,,,,,,,3.2,
TZA,,,3.9,,,3.4,,,,,3.3,,,,,,3.2,,,
TLS,,,,,,,,,,,,,,,,4.2,,,,
TGO,,,,,2.9,,,,,,,,,,,,,,,
TUR,,,,,1.7,,,,,,,,,,,,,,,
TKM,,,,,,,2.1,,,,,,,,,,,,,
UGA,,5.4,,,,,4.1,,,,,,4.3,,,,,4,,
UKR,,,,,,,,,,,,,,1,,,,,,
UZB,,,2.2,,,,,,,,,,,,,,,,,
ZMB,,,4.4,,,,,,3.6,,,,,3.4,,,,,,
ZWE,,,,,,2.6,,,,,,2.3,,,,,2.6,,,
# Series: TOFERTHQ,,,,,,,,,,,,,,,,,,,,
"# Name: Fertility rate, female, highest income quintile",,,,,,,,,,,,,,,,,,,,
"# Definition: Total fertility rate represents the number of children that would be born to a woman if she were to live to the end of her childbearing years and bear children in accordance with current age-specific fertility rates, by household wealth index",,,,,,,,,,,,,,,,,,,,
# Source: DHS Household Surveys,,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,,
